Optimize time:2.9465061902337606
Begin Prob:-228404.406987741
End Prob:-221671.57331049687
Substitution parameters:[1, 0.2356805047725245, 0.25807413065562645, 0.24923654528262454, 0.2570088192892245, 3.1885348506286317]
Trees:
((3:403.1878320436382,4:236.06880487389634):402.4796378694551,(1:236.06880487389634,2:947.3784523137982):997.3088286082962);
((2:270.91792195601937,4:237.99287722886564):237.30852657899578,(1:236.06880487389634,3:296.8950390345698):236.06880487389634);
(4:0.328548,(1:355.71080991477083,(2:0.574501,3:0.414667):1e-06):0.328548);

Position, Posteriors1, Posteriors2, Posteriors3,
62, 3.484827302353349e-06, 0.9999497064987908, 4.661666338165363e-05,
63, 3.5421634882481746e-06, 0.9999510685195834, 4.51973364037687e-05,
64, 3.032025666339528e-06, 0.9999588081598936, 3.796779380165088e-05,
65, 3.1658725082715743e-06, 0.9999615468085868, 3.5095302618860284e-05,
66, 2.6140444112540605e-06, 0.9999705250644381, 2.6668878102706727e-05,
67, 2.5419831729819174e-06, 0.9999754872208911, 2.1778768074661097e-05,
68, 2.686806466226573e-06, 0.9999838272777142, 1.3293894618253636e-05,
69, 2.649787482120845e-06, 0.9999873208802269, 9.837327675389038e-06,
70, 2.531218772076331e-06, 0.9999879847595063, 9.292003642384436e-06,
71, 2.565596309810983e-06, 0.9999881583617842, 9.084029927993211e-06,
72, 2.4039390122731847e-06, 0.9999857089863139, 1.1695062739102408e-05,
73, 2.3201969746199524e-06, 0.9999822387884963, 1.524900986787503e-05,
74, 2.333126316234546e-06, 0.9999820306998263, 1.5444134375013673e-05,
75, 2.3758815292416634e-06, 0.999980554115508, 1.687794725020451e-05,
76, 2.186905318005564e-06, 0.9999743911690009, 2.3229892045171177e-05,
77, 2.177238800441667e-06, 0.9999716297847862, 2.60009449237578e-05,
78, 2.3590353358165382e-06, 0.9999656302183498, 3.181867889504714e-05,
79, 2.5787951606695054e-06, 0.9999557829168106, 4.1446217458624935e-05,
80, 3.052730933919214e-06, 0.9999495545262433, 4.720069600071363e-05,
81, 2.6080220664838808e-06, 0.9999499958927673, 4.7204052942101526e-05,
82, 2.56129715104058e-06, 0.999945210687979, 5.203596452332836e-05,
83, 2.946519026233987e-06, 0.9999342887367068, 6.257265929374899e-05,
84, 3.175530615738025e-06, 0.999928214049896, 6.841835517711907e-05,
85, 3.542601253441578e-06, 0.9999076986386677, 8.856670220582568e-05,
86, 4.0943019684123164e-06, 0.9998598990857875, 0.00013581455137422113,
87, 4.2126849138682e-06, 0.9998245806991932, 0.00017101459332576066,
88, 4.6625106162960145e-06, 0.9997959416203676, 0.00019920380654409763,
89, 4.8477003562476294e-06, 0.9997778994900007, 0.00021706075594148696,
90, 4.583914989745541e-06, 0.9997698719952767, 0.0002253519990970259,
91, 4.2147073149982865e-06, 0.9997714159485321, 0.00022417725859650702,
92, 3.980035809603049e-06, 0.9997788456204169, 0.0002169822623155173,
93, 3.079783364824797e-06, 0.9997964234524703, 0.00020030465552158422,
94, 3.071745134190552e-06, 0.9998185759043171, 0.00017816024758496182,
95, 2.934987420126169e-06, 0.999847493938046, 0.0001493789599575208,
96, 2.899033255436423e-06, 0.999885279543169, 0.00011162930360391578,
97, 2.943463093410678e-06, 0.9998996391674829, 9.722523157273605e-05,
98, 3.312634906395641e-06, 0.999920621696354, 7.587352474460305e-05,
99, 3.487659801378235e-06, 0.9999474753683351, 4.884483438000333e-05,
100, 3.845872856185633e-06, 0.9999581272458535, 3.7834726093101454e-05,
101, 4.664235129087963e-06, 0.9999594126217349, 3.5731005770830246e-05,
102, 7.233012763964855e-06, 0.9999552969626563, 3.7277870968168846e-05,
103, 5.040448937473182e-06, 0.9999577932643363, 3.697416046773129e-05,
104, 4.007517420085705e-06, 0.9999639295668125, 3.187076365256811e-05,
105, 3.1043972253142597e-06, 0.9999740668442727, 2.2636606297851078e-05,
106, 2.4843804916005264e-06, 0.9999773169937398, 2.0006472618018958e-05,
107, 2.2760180831105454e-06, 0.9999780539735927, 1.9477871138716935e-05,
108, 2.1784687363370247e-06, 0.999982956156329, 1.4673248730558897e-05,
109, 2.2776700195293363e-06, 0.9999859354982148, 1.159467322290883e-05,
110, 2.375978347879199e-06, 0.9999880434903322, 9.38838139499411e-06,
111, 2.182305329798596e-06, 0.9999875739348562, 1.0051624237129228e-05,
112, 2.192982728342408e-06, 0.9999862109912372, 1.140387161766032e-05,
113, 2.350633862790661e-06, 0.9999836560044567, 1.3801230448508919e-05,
114, 2.3673161676571003e-06, 0.9999766547804222, 2.078579403297722e-05,
115, 2.2197243413359674e-06, 0.9999742083434368, 2.3379827412764867e-05,
116, 2.1061537294496e-06, 0.9999752226444891, 2.247908121943327e-05,
117, 2.255177171853845e-06, 0.9999795133542076, 1.8039324678132898e-05,
118, 2.2062415098121147e-06, 0.9999791443834722, 1.845723581267812e-05,
119, 2.113132929602863e-06, 0.9999772013668509, 2.049337356396649e-05,
120, 2.1700170326322024e-06, 0.9999727943130973, 2.4843531645624753e-05,
121, 2.5390729224343426e-06, 0.9999716519903791, 2.561678492883646e-05,
122, 2.6903543441337182e-06, 0.9999637504392135, 3.336705059228946e-05,
123, 2.6705733830000017e-06, 0.9999443601172927, 5.2777161099616665e-05,
124, 2.3609952773336023e-06, 0.999930311065363, 6.713576417415765e-05,
125, 2.336942316781297e-06, 0.9999202998917949, 7.71709991309983e-05,
126, 2.3022976911626377e-06, 0.99991616687466, 8.133866213290997e-05,
127, 2.2372540107301517e-06, 0.9999178442511193, 7.972632300908674e-05,
128, 2.5193965700078003e-06, 0.9999234121868208, 7.387622205054361e-05,
129, 2.7283081918099557e-06, 0.9999166987609174, 8.038073893991375e-05,
130, 2.807980674918117e-06, 0.9999149592840852, 8.20405457688644e-05,
131, 2.488140865348289e-06, 0.9999183172951288, 7.900236423553866e-05,
132, 2.25239162972187e-06, 0.9999274435815942, 7.011184023645982e-05,
133, 2.181404986330276e-06, 0.999929680196693, 6.794622247523022e-05,
134, 2.2916452187231803e-06, 0.999925648472784, 7.186771957748448e-05,
135, 2.6475100739881466e-06, 0.9999254961546729, 7.166415701243957e-05,
136, 2.7085036138172884e-06, 0.9999303021602116, 6.679716792946821e-05,
137, 2.998010155045263e-06, 0.9999293434600085, 6.746635023385215e-05,
138, 3.68878672334739e-06, 0.9999223239330265, 7.379508598927666e-05,
139, 5.554256983010884e-06, 0.9999183082154754, 7.594534567712133e-05,
140, 9.407071262117775e-06, 0.9999060002391362, 8.44005251827241e-05,
141, 1.5016083970339347e-05, 0.9998989028274391, 8.588892135081841e-05,
142, 9.739105886614841e-06, 0.999911425425434, 7.864331426888019e-05,
143, 7.02405255206582e-06, 0.9999263676334261, 6.64161451967837e-05,
144, 5.05112738706258e-06, 0.9999480442893945, 4.6712396145257917e-05,
145, 3.948829570932441e-06, 0.9999561507439265, 3.97082164396234e-05,
146, 2.9534955804867507e-06, 0.999968496123657, 2.8358151494612735e-05,
147, 2.5957206383766884e-06, 0.9999758031061734, 2.140895386674889e-05,
148, 2.424543474168038e-06, 0.9999804232963426, 1.6959913054209183e-05,
149, 2.336589774446862e-06, 0.9999832776318127, 1.4193532495870538e-05,
150, 2.281254902897853e-06, 0.9999849291897289, 1.2597306872711666e-05,
151, 2.42934799683937e-06, 0.9999852148104572, 1.2163571280523677e-05,
152, 2.669208980387818e-06, 0.9999846298031819, 1.2508721053251749e-05,
153, 2.8378118963461744e-06, 0.9999805027191442, 1.6467223117548088e-05,
154, 2.9313557439938543e-06, 0.9999701881393808, 2.6688251083936255e-05,
155, 3.678368129488985e-06, 0.9999629812822568, 3.314810121190911e-05,
156, 3.7051448554666356e-06, 0.9999618172601197, 3.428535555177705e-05,
157, 3.0174208249239603e-06, 0.999966651378976, 3.013894114118128e-05,
158, 2.751609232098604e-06, 0.999968157802344, 2.889831433560335e-05,
159, 2.7188372291755387e-06, 0.9999740483056136, 2.3040603760549703e-05,
160, 2.51068378181396e-06, 0.9999740699583017, 2.322710545658391e-05,
161, 2.2475018459351005e-06, 0.999968112460021, 2.9447793210943974e-05,
162, 2.204051229564879e-06, 0.9999656054227388, 3.199825542632044e-05,
163, 2.3673818237152518e-06, 0.9999592710373566, 3.8169315357111986e-05,
164, 2.6550118021845e-06, 0.9999565603624618, 4.059236430640792e-05,
165, 2.7628881601023488e-06, 0.9999439870852201, 5.30577818678586e-05,
166, 3.4186728320396984e-06, 0.9999349969612341, 6.139210456714005e-05,
167, 3.951614881645968e-06, 0.9999306572313607, 6.519888301376268e-05,
168, 3.827831408570371e-06, 0.9999332082703806, 6.277165679285164e-05,
169, 3.90601281887821e-06, 0.9999401458058785, 5.57559435487856e-05,
170, 3.314734759548536e-06, 0.9999542344298714, 4.2258606653459734e-05,
171, 2.9491948042214943e-06, 0.9999580482904709, 3.88102933034079e-05,
172, 2.921069610245454e-06, 0.9999665292051777, 3.035753117839491e-05,
173, 2.8500857923921303e-06, 0.9999672383547292, 2.9719355642612664e-05,
174, 2.5831094669591036e-06, 0.9999721348093555, 2.5089857801597986e-05,
175, 2.488126800767808e-06, 0.9999743543244958, 2.2965305793989222e-05,
176, 2.321868068541352e-06, 0.999970949385869, 2.6536524000630712e-05,
177, 2.2516383029644626e-06, 0.9999710006362268, 2.6555516701752276e-05,
178, 2.358456603135145e-06, 0.9999679538201126, 2.949550444672206e-05,
179, 2.294769535457715e-06, 0.9999696148111776, 2.789820741952591e-05,
180, 2.435718321737864e-06, 0.9999680502089148, 2.9321881287301337e-05,
181, 2.4395925178835703e-06, 0.9999711559006716, 2.621229257991154e-05,
182, 2.5305258049116427e-06, 0.9999716948009009, 2.5582455958561004e-05,
183, 2.4674814795420163e-06, 0.9999661342503924, 3.120606053241956e-05,
184, 2.7139350983531014e-06, 0.9999559630906741, 4.1130764865370754e-05,
185, 2.8298158811471507e-06, 0.9999503222468555, 4.665575085303431e-05,
186, 2.734960054066457e-06, 0.9999492041338626, 4.7868713968694004e-05,
187, 2.6650795385464686e-06, 0.9999531005098651, 4.404220810461606e-05,
188, 2.8037861273572085e-06, 0.9999527997068269, 4.420430144711133e-05,
189, 2.5469154933977733e-06, 0.9999570790576336, 4.018180250612383e-05,
190, 2.4363871051830203e-06, 0.9999575015981008, 3.986980130428692e-05,
191, 2.379958490478928e-06, 0.9999627686284627, 3.465917960419569e-05,
192, 2.3717649879028745e-06, 0.9999646126675137, 3.282331124207023e-05,
193, 2.412195526914901e-06, 0.9999633802519782, 3.401529347760055e-05,
194, 2.5246123810275094e-06, 0.9999588277168623, 3.845544253855618e-05,
195, 2.855244764838667e-06, 0.9999577826709891, 3.916986572193563e-05,
196, 2.822211837963184e-06, 0.9999611977798308, 3.5787758538960866e-05,
197, 2.655205840266386e-06, 0.9999568275240552, 4.0325009174180646e-05,
198, 3.119437882377765e-06, 0.999955630099366, 4.105817406318457e-05,
199, 2.68646831272691e-06, 0.9999608591117548, 3.6262104257719644e-05,
200, 2.4851050772515788e-06, 0.9999623942798996, 3.492828320540485e-05,
201, 2.6056791520588176e-06, 0.9999598993636615, 3.730261941406385e-05,
202, 2.2557495588534783e-06, 0.9999619321576617, 3.561976591001671e-05,
203, 2.1332805207633677e-06, 0.9999674756596162, 3.0198719051160754e-05,
204, 2.1506644843123e-06, 0.9999766436048122, 2.101339397111099e-05,
205, 2.2775515143929776e-06, 0.9999823832573552, 1.514686239210352e-05,
206, 2.2199793756358437e-06, 0.9999837544611108, 1.3833202045633856e-05,
207, 2.389212632598342e-06, 0.9999836415400895, 1.3776863728476062e-05,
208, 2.337342653222917e-06, 0.9999798893389611, 1.7580923848381796e-05,
209, 2.314751082193513e-06, 0.9999741650380549, 2.3327811612264885e-05,
210, 2.3070444831458915e-06, 0.9999654252471379, 3.207533133081979e-05,
211, 2.4240077596483083e-06, 0.9999614196879518, 3.5963944846345756e-05,
212, 2.266799640686037e-06, 0.9999618165325518, 3.572428125411656e-05,
213, 2.0931457551004577e-06, 0.9999589179641287, 3.8796516886499476e-05,
214, 2.1699708940157553e-06, 0.9999595361042832, 3.810153801030524e-05,
215, 2.1681135945127137e-06, 0.999956737509798, 4.090196071700707e-05,
216, 2.0841375654558167e-06, 0.9999500066024415, 4.771684074791092e-05,
217, 2.2419157392222798e-06, 0.9999469612763061, 5.0604399924021646e-05,
218, 2.16069627484147e-06, 0.9999492491843047, 4.8397709030357604e-05,
219, 2.2356049907783953e-06, 0.9999552863693356, 4.2285605791552005e-05,
220, 2.347547287994979e-06, 0.9999651788917614, 3.228114853433663e-05,
221, 2.3021357677774613e-06, 0.9999671419660054, 3.0363479904377157e-05,
222, 2.261285923876519e-06, 0.9999662832278662, 3.12630686207665e-05,
223, 2.3175231385060714e-06, 0.999969965559946, 2.752447411203015e-05,
224, 2.6618602891894365e-06, 0.9999703938391432, 2.6751879133551447e-05,
225, 3.2422676198019367e-06, 0.9999681164471187, 2.844886639524335e-05,
226, 4.66738149309816e-06, 0.9999617259066883, 3.341431434261878e-05,
227, 6.782953880165362e-06, 0.9999587232093156, 3.430143593302234e-05,
228, 1.0857049694697697e-05, 0.9999457324912044, 4.321804872972113e-05,
229, 1.978239972736783e-05, 0.9999224024199633, 5.762276745077059e-05,
230, 3.2650485193267e-05, 0.9999017915894752, 6.536554894301827e-05,
231, 5.590124982914228e-05, 0.9998754767414033, 6.842963586672305e-05,
232, 5.441673895094197e-05, 0.9998758436368723, 6.954724026054693e-05,
233, 2.6404562879112237e-05, 0.9999046618806865, 6.874116222077126e-05,
234, 1.3719859430749422e-05, 0.9999239211157567, 6.216662322115117e-05,
235, 7.782834461786915e-06, 0.9999310982985253, 6.0926471348323625e-05,
236, 5.392686756377743e-06, 0.9999289515464937, 6.54633576209213e-05,
237, 4.028932043700752e-06, 0.9999119873998809, 8.379127038786472e-05,
238, 3.7045149872106335e-06, 0.999898541103465, 9.756198923913157e-05,
239, 4.082002975253024e-06, 0.9998908004745867, 0.00010492513175956881,
240, 4.043938216061662e-06, 0.9998907881359101, 0.00010497552774819643,
241, 3.3716452590934832e-06, 0.9998986318400055, 9.780410132036272e-05,
242, 2.7413713802260024e-06, 0.9999115989853196, 8.546721208035173e-05,
243, 2.794138124494327e-06, 0.9999284729099176, 6.854051174306748e-05,
244, 2.7169061416454915e-06, 0.9999315253387988, 6.556531841342616e-05,
245, 2.480699723195311e-06, 0.9999225846540242, 7.474216652659195e-05,
246, 2.487099725644832e-06, 0.999914264634972, 8.305579381919305e-05,
247, 2.243720657876255e-06, 0.9999111112483603, 8.645257189365727e-05,
248, 2.209097631257337e-06, 0.9999120049479462, 8.55934787595177e-05,
249, 2.2466848928409837e-06, 0.9999137173845128, 8.384346041991571e-05,
250, 2.4951377350044853e-06, 0.9999194736420394, 7.783873922759424e-05,
251, 2.8585453944962067e-06, 0.9999188992952602, 7.804969893904409e-05,
252, 2.5617784030916433e-06, 0.9999256959376032, 7.154980452969332e-05,
253, 2.4969162215221793e-06, 0.9999364495564534, 6.086107863912497e-05,
254, 2.895983615999358e-06, 0.9999476310656618, 4.928048965506214e-05,
255, 2.942495113155897e-06, 0.9999638997946683, 3.29652447142492e-05,
256, 3.0231076046882896e-06, 0.9999701313012961, 2.6653098512587438e-05,
257, 3.3039085512938366e-06, 0.9999695870178645, 2.6916574066375932e-05,
258, 2.7458349037271262e-06, 0.9999748959912432, 2.216568745168239e-05,
259, 2.4638410990634687e-06, 0.9999776833445145, 1.9660335066329864e-05,
260, 2.2906086462118844e-06, 0.9999785800139218, 1.8936881067859282e-05,
261, 2.122730429168309e-06, 0.9999778230979993, 1.986167161099888e-05,
262, 2.112984969887017e-06, 0.9999747931117906, 2.29013953621031e-05,
263, 2.10720849689845e-06, 0.9999761164886858, 2.1583798802345013e-05,
264, 2.0544216015479076e-06, 0.9999809768987209, 1.6776173968704578e-05,
265, 2.112502180817391e-06, 0.9999837576042734, 1.393737276273676e-05,
266, 2.325796503534854e-06, 0.999985008583785, 1.2473109337858771e-05,
267, 2.574959312934552e-06, 0.999985377556684, 1.1855010046755761e-05,
268, 2.812861446831034e-06, 0.9999823903294615, 1.460430010046019e-05,
269, 2.6745666645884083e-06, 0.9999833444530922, 1.3788479527373775e-05,
270, 2.5693924902817867e-06, 0.9999804326384893, 1.680543133771042e-05,
271, 2.6328701970518422e-06, 0.9999756543018999, 2.1520303864477553e-05,
272, 2.9707079338355206e-06, 0.9999740914072689, 2.274534762529352e-05,
273, 2.997393361872392e-06, 0.9999766086519288, 2.0201392551312472e-05,
274, 2.978652407249293e-06, 0.9999739058460708, 2.2922919991527978e-05,
275, 2.93922732764111e-06, 0.9999641415805921, 3.272659475810668e-05,
276, 3.027078215825589e-06, 0.9999591523276743, 3.762798607870641e-05,
277, 2.81271622657861e-06, 0.9999585543267728, 3.8440384610932964e-05,
278, 2.861785977390405e-06, 0.9999625310336654, 3.441459837869006e-05,
279, 2.549182604226266e-06, 0.9999709948738356, 2.6263360457574043e-05,
280, 2.3889754967975827e-06, 0.999976182494599, 2.1235945224931172e-05,
281, 2.2890092180865827e-06, 0.9999791174338877, 1.8400959642643833e-05,
282, 2.458725814010601e-06, 0.9999798528143892, 1.749586644471368e-05,
283, 2.2520979600010607e-06, 0.9999846775327313, 1.2877769658569847e-05,
284, 2.293234438251207e-06, 0.9999877764368127, 9.737711028391282e-06,
285, 2.346944984562194e-06, 0.9999902384773897, 7.221966457177583e-06,
286, 2.096429005715789e-06, 0.9999907454612957, 6.965513597019765e-06,
287, 1.9966547708713457e-06, 0.9999910080336586, 6.802724175987384e-06,
288, 1.975496131594818e-06, 0.9999911320730763, 6.699823874858858e-06,
289, 2.0177150667199835e-06, 0.9999911543373095, 6.635339587623712e-06,
290, 2.0927910797756578e-06, 0.9999910672594228, 6.6473617560911906e-06,
291, 2.057157289050472e-06, 0.9999912254082373, 6.524821981646665e-06,
292, 2.0810126090540995e-06, 0.9999912708389189, 6.455548610970093e-06,
293, 2.1809619829423605e-06, 0.9999912019798596, 6.42442750022777e-06,
294, 2.2255355193178156e-06, 0.9999913667643114, 6.215056907913257e-06,
295, 2.245405615506803e-06, 0.9999917763390653, 5.7856303190244374e-06,
296, 2.075446207023694e-06, 0.9999908712759983, 6.860634474875901e-06,
297, 1.978716770094174e-06, 0.9999897212492975, 8.107380166503784e-06,
298, 1.946669089432314e-06, 0.999988124950983, 9.735707458516756e-06,
299, 2.0653417974441166e-06, 0.9999896239853006, 8.118032447157858e-06,
300, 2.2498680967492944e-06, 0.9999906190645378, 6.938402084054489e-06,
301, 2.426636755680387e-06, 0.9999916566068986, 5.724110064807948e-06,
302, 2.6992263531604184e-06, 0.9999928552388736, 4.2528827248466865e-06,
303, 3.0337518637892903e-06, 0.9999930352447951, 3.738330464989901e-06,
304, 3.607340728021984e-06, 0.9999923103318977, 3.889642899119562e-06,
305, 4.72181453498823e-06, 0.9999902942106824, 4.791282373077866e-06,
306, 6.9625488121021415e-06, 0.9999858946370124, 6.950105394588732e-06,
307, 4.495411685500626e-06, 0.9999885299551602, 6.781921913724246e-06,
308, 3.353874098868292e-06, 0.9999899525932946, 6.500805051658603e-06,
309, 2.8561951039648493e-06, 0.9999908963341679, 6.05472592198279e-06,
310, 2.698597985856393e-06, 0.99999174330649, 5.365354934088261e-06,
311, 2.381614560321863e-06, 0.9999913559959872, 6.069627046700112e-06,
312, 2.136775823276519e-06, 0.9999911350707442, 6.535378617213779e-06,
313, 2.0698742093345007e-06, 0.9999907245940426, 7.0127337829112e-06,
314, 2.132066599100392e-06, 0.9999900733147776, 7.601793818577148e-06,
315, 2.1108182589351393e-06, 0.9999894515178057, 8.244840464887544e-06,
316, 2.2461846503108016e-06, 0.9999883110386825, 9.249926196611836e-06,
317, 2.3645697429806904e-06, 0.9999868160808155, 1.0626470997506479e-05,
318, 2.535992754337995e-06, 0.9999846418519825, 1.2629302357508912e-05,
319, 2.4913717307414377e-06, 0.9999782666015342, 1.9049176259829344e-05,
320, 2.7757683196711666e-06, 0.99996829737988, 2.8733946755478557e-05,
321, 3.3433230656901933e-06, 0.9999533824254881, 4.308135320869218e-05,
322, 3.941059978729532e-06, 0.9999430592493017, 5.28068092758171e-05,
323, 5.568434608528487e-06, 0.9999357050116514, 5.853369055947878e-05,
324, 9.348882984706274e-06, 0.9999315837752905, 5.887446667771516e-05,
325, 1.8008910863261475e-05, 0.9999168576837085, 6.494051030978526e-05,
326, 3.168945019666558e-05, 0.9999035528691678, 6.456476727665471e-05,
327, 3.7398144693711064e-05, 0.9998997705580983, 6.263837299030553e-05,
328, 2.741405495267148e-05, 0.9999197396878674, 5.2653340449528214e-05,
329, 2.539136756627021e-05, 0.9999359602940704, 3.845542122898114e-05,
330, 2.858298842868871e-05, 0.9999366824596337, 3.454161651391291e-05,
331, 1.4231665052942243e-05, 0.9999571323153589, 2.8443083395468752e-05,
332, 7.94647351593094e-06, 0.9999661344250095, 2.5726165597449955e-05,
333, 5.255667115657769e-06, 0.9999734335033398, 2.1117878912507547e-05,
334, 4.200440038384425e-06, 0.9999769808230762, 1.862578302200598e-05,
335, 3.6820066493493553e-06, 0.9999748813814872, 2.1243669218061686e-05,
336, 4.157188511711921e-06, 0.9999691989883698, 2.645085484296747e-05,
337, 4.252164018915836e-06, 0.9999689567937822, 2.659810666860126e-05,
338, 3.775400226825968e-06, 0.999974295972814, 2.1735674695576326e-05,
339, 4.339463172600691e-06, 0.99997600071642, 1.9466863370187053e-05,
340, 6.436510989489947e-06, 0.9999741602651501, 1.9210274414725776e-05,
341, 3.8986096532845645e-06, 0.9999790498271036, 1.685861184898731e-05,
342, 3.0717643614118577e-06, 0.9999840551861505, 1.2680126246973091e-05,
343, 2.716782062446394e-06, 0.9999874343255261, 9.65594498137452e-06,
344, 2.6180200169985823e-06, 0.9999899576282067, 7.231392425053503e-06,
345, 2.3534143915263945e-06, 0.9999903970626263, 7.056570902691196e-06,
346, 2.141552674187455e-06, 0.9999908391165597, 6.826356686644809e-06,
347, 2.1096864036700054e-06, 0.9999910361186028, 6.6612171744821164e-06,
348, 2.234870315137555e-06, 0.9999910454608487, 6.5266855991685465e-06,
349, 2.063166638864825e-06, 0.9999896050971108, 8.138757943606099e-06,
350, 2.015880435647826e-06, 0.999987613108126, 1.0178043581347024e-05,
351, 2.03499563960014e-06, 0.9999888058272428, 8.966212058268479e-06,
352, 2.1579368729824816e-06, 0.9999893944457978, 8.254673431345428e-06,
353, 2.213686699815961e-06, 0.9999898799508663, 7.713403449861797e-06,
354, 2.2362876559578506e-06, 0.9999903285528696, 7.24216523176585e-06,
355, 2.2360382841414835e-06, 0.9999908141165987, 6.756861414526776e-06,
