Optimize time:3.03228618853622
Begin Prob:-243752.3425762094
End Prob:-237115.74861856602
Substitution parameters:[1, 0.23261369191163636, 0.2670978447923648, 0.2639245609682135, 0.23636390232778537, 4.229316589571195]
Trees:
(2:260.69442958757793,(1:978.7137850340281,(3:236.15521303904896,4:680.3424706859106):680.340207159061):260.69442958757793);
(2:376.5992084990356,(4:679.8427440017457,(1:978.7137850340281,3:679.9523857189786):736.9439403745507):618.0349716479525);
(2:0.424143,(3:0.403196,(1:393.7324510086881,4:0.736646):1e-06):0.424143);

Position, Posteriors1, Posteriors2, Posteriors3,
232, 1.0598505495692011e-05, 0.9523064882578746, 0.04768303767458003,
233, 1.0556415239441387e-05, 0.9532685802570703, 0.04672098778012788,
234, 1.206783757417473e-05, 0.9541157894179717, 0.0458722672085258,
235, 1.700961594717221e-05, 0.9548475980413142, 0.045135516792640065,
236, 1.7601508843272984e-05, 0.9556577642192562, 0.04432475870511849,
237, 1.2860630554620625e-05, 0.9565537733653162, 0.043433490443915757,
238, 1.1204591790104623e-05, 0.957345064443756, 0.04264385538925477,
239, 1.1438881922043378e-05, 0.9580385233400309, 0.04195016220669865,
240, 1.4016728768291623e-05, 0.9586474231014611, 0.041338684609425934,
241, 1.961659339183856e-05, 0.9591746507354126, 0.04080585713357395,
242, 3.284305353812459e-05, 0.9597948964968788, 0.040172384894464765,
243, 3.0485021778278495e-05, 0.9605659544264128, 0.03940368499764349,
244, 3.409551076802426e-05, 0.9612382980939347, 0.03872773085194176,
245, 2.0878459839403862e-05, 0.9620692048363748, 0.037910041167284844,
246, 1.4350489978994281e-05, 0.9628008683046083, 0.03718490568499295,
247, 1.1209255246255964e-05, 0.9634406598967863, 0.03654825531843173,
248, 1.020376105688976e-05, 0.96399820616627, 0.035991714506561155,
249, 1.1349883479126079e-05, 0.964483938773979, 0.035504835792509855,
250, 1.4698576437735173e-05, 0.9649010925351592, 0.035084333336800236,
251, 1.4681225309839857e-05, 0.9654075228729153, 0.034577920363313676,
252, 1.7554132663840777e-05, 0.9658434936243399, 0.034139076694465004,
253, 2.4422353749995907e-05, 0.9662140224505248, 0.03376167965146091,
254, 1.8230128899223872e-05, 0.9666956590465985, 0.03328623527113019,
255, 1.7343326851144033e-05, 0.9671006688634225, 0.03288211225022919,
256, 9.205372339010082e-06, 0.9673278858344171, 0.03266303323685405,
257, 4.877374117651892e-06, 0.9674448122293897, 0.03255043487273301,
258, 3.2910137655297477e-06, 0.9675902888364672, 0.032406544633962524,
259, 2.512431599086253e-06, 0.9677647584791907, 0.03223285360571451,
260, 2.3504058841597463e-06, 0.9679709385193492, 0.03202683559857761,
261, 2.2631902596090266e-06, 0.9682085037687956, 0.031789357561828796,
262, 2.1718332700110935e-06, 0.9684785777952282, 0.03151937491668303,
263, 2.366125254439626e-06, 0.968784108912798, 0.03121364948986298,
264, 2.5502633889640808e-06, 0.9691245152749619, 0.030873058975977502,
265, 2.9335734601733703e-06, 0.9695547227229001, 0.0304424682224189,
266, 3.6846152009415202e-06, 0.9700257666312297, 0.029970673260354103,
267, 5.977981600181416e-06, 0.9705419243081704, 0.029452222273839555,
268, 1.0203914075824627e-05, 0.9711676151687252, 0.02882230548692408,
269, 2.1418762368892205e-05, 0.9718443263972011, 0.02813437937939231,
270, 1.5091648544547925e-05, 0.9726879936387629, 0.027297039264789998,
271, 1.3393120537107373e-05, 0.9736858716262681, 0.026300859779161828,
272, 1.6650399699469738e-05, 0.9747550928207247, 0.02522838131714431,
273, 2.720471210351221e-05, 0.9758993029560192, 0.02407361686150586,
274, 1.606170811732583e-05, 0.9772979367448067, 0.022686126088610356,
275, 1.2169098952058312e-05, 0.9787902703403575, 0.02119768508603203,
276, 1.2904306505615829e-05, 0.98055065072652, 0.019436569504977203,
277, 1.5764054951743348e-05, 0.9821278823186507, 0.017856478160813878,
278, 1.0179388202915326e-05, 0.9838661265014794, 0.0161238186158085,
279, 7.487964990384276e-06, 0.9853933643256407, 0.014599272223163066,
280, 6.275876197213555e-06, 0.9867358972031526, 0.013257951389522748,
281, 5.9893731245844545e-06, 0.9879162159610597, 0.012077919124989272,
282, 6.5876837151346816e-06, 0.9889537274572331, 0.01103980931993233,
283, 7.767933384915067e-06, 0.9898834966958104, 0.01010885980656018,
284, 1.1081980270213964e-05, 0.9907041860061514, 0.009284856489291303,
285, 7.784507496669352e-06, 0.9916128987827884, 0.008379441179060693,
286, 5.66838371405061e-06, 0.9924220886898383, 0.007572367369621719,
287, 4.696221106557674e-06, 0.9931335493755828, 0.006861878854716915,
288, 3.746346615820063e-06, 0.9937676361954869, 0.006228741877661978,
289, 3.2501106903461405e-06, 0.9943279697160472, 0.005668904629956474,
290, 3.035457349513627e-06, 0.9948225548799118, 0.005174534149452167,
291, 3.0323544319307037e-06, 0.9952589721861848, 0.004738119899695841,
292, 2.806170790869488e-06, 0.9956496663218045, 0.004347651969189518,
293, 2.714642891010869e-06, 0.9959945013516097, 0.004002908461776851,
294, 2.6839152853263213e-06, 0.9962968448510036, 0.00370059566639105,
295, 2.8056261525212864e-06, 0.9965631964500161, 0.0034341223570996397,
296, 2.992369311291356e-06, 0.9968827124632508, 0.0031144196029470558,
297, 2.937300999456125e-06, 0.9971672343328825, 0.002829952774632059,
298, 2.7452604746851342e-06, 0.9974223373141997, 0.0025750418629411766,
299, 2.6822269775037168e-06, 0.9976463126484734, 0.0023511295575665762,
300, 2.7446331622457854e-06, 0.9978427712346247, 0.002154608551126992,
301, 2.7266842832432843e-06, 0.9980184263639712, 0.0019789713541797298,
302, 2.91027237054116e-06, 0.9981720844434976, 0.001825129670466473,
303, 3.013340756097467e-06, 0.9983083037801997, 0.0016888072564475829,
304, 3.635528650825454e-06, 0.9984273874232543, 0.0015691014251069553,
305, 4.647469235806218e-06, 0.9985330356868534, 0.0014624412286828167,
306, 7.154498467096577e-06, 0.9986238404344979, 0.0013691294412509296,
307, 1.1805230030389103e-05, 0.9987020936271469, 0.001286225494487321,
308, 2.2309226622121537e-05, 0.9987638016376635, 0.0012140134844754458,
309, 1.904349508658341e-05, 0.9988613109326288, 0.0011197699327859358,
310, 1.0113351144299355e-05, 0.9989778534650419, 0.001012157534203714,
311, 6.084986670928047e-06, 0.9990769432578902, 0.0009170960718220489,
312, 4.254214735496274e-06, 0.9991621787791626, 0.0008336912999083613,
313, 3.250032157012424e-06, 0.9992378635807296, 0.0007590106762682578,
314, 2.8633747287077915e-06, 0.9993036311322578, 0.0006936297646856959,
315, 2.572239279049016e-06, 0.9993624826705438, 0.0006350693885636559,
316, 2.2919968569826013e-06, 0.9994151127584946, 0.0005827195372255756,
317, 2.264096466905158e-06, 0.9994610147153232, 0.0005368454777563609,
318, 2.0609566208994592e-06, 0.9995022077792958, 0.0004958555553403297,
319, 1.9814963396191535e-06, 0.9995380389868126, 0.00046010381824350996,
320, 1.9393870909326265e-06, 0.9995691917262471, 0.00042899318918676864,
321, 1.9518054418971936e-06, 0.9995960612122141, 0.00040211128657000934,
322, 1.942623059965986e-06, 0.9996189095739093, 0.0003792720979264573,
323, 2.0584297097962577e-06, 0.9996471986774215, 0.0003508672077771159,
324, 1.9545833115969283e-06, 0.999672692498557, 0.0003254772352484187,
325, 1.9248727658370208e-06, 0.9996948264976292, 0.0003033729390481246,
326, 1.9531004944446295e-06, 0.9997139522160378, 0.0002842189654897103,
327, 2.0210676166318487e-06, 0.9997304185164765, 0.0002676847047401504,
328, 2.080635113120265e-06, 0.9997443432242819, 0.00025370039147419945,
329, 2.169045867901528e-06, 0.9997559147509196, 0.00024204042091591495,
330, 2.113335281058431e-06, 0.9997660738082549, 0.00023193709904385023,
331, 2.2436315313439e-06, 0.9997741747430559, 0.00022370583655913998,
332, 2.1207038693410775e-06, 0.9997810519909476, 0.00021695151885182942,
333, 2.1903115719056944e-06, 0.9997860839725499, 0.00021184994860304413,
334, 2.0913460591684538e-06, 0.9997901530771619, 0.00020787981235944778,
335, 2.1682236944626143e-06, 0.9997925229440291, 0.0002054330809406308,
336, 2.1677955166258193e-06, 0.9998023003446387, 0.0001956560787415752,
337, 2.2976343425454207e-06, 0.9998102558195409, 0.00018757076950821092,
338, 2.2483836018906916e-06, 0.9998171886027946, 0.00018068723338704804,
339, 2.1037460051506687e-06, 0.9998232737599091, 0.00017474667567326315,
340, 2.0118861705663895e-06, 0.999827953305316, 0.00017015903013036822,
341, 2.01090782168605e-06, 0.9998313955565367, 0.00016671772384139813,
342, 2.008368393619681e-06, 0.9998336126932672, 0.00016450311989175506,
343, 2.0464241901743794e-06, 0.9998345744152815, 0.00016350334058621362,
344, 2.104506209280477e-06, 0.999834341594082, 0.0001636780755635548,
345, 2.26154105919988e-06, 0.9998328091541369, 0.00016505348163749163,
346, 2.3326370451660917e-06, 0.9998306317100887, 0.0001671598055036797,
347, 2.3106553580595996e-06, 0.9998278219532366, 0.00016999155921070393,
348, 2.1195470469311535e-06, 0.9998242289247676, 0.0001737756995453618,
349, 2.085017882341748e-06, 0.9998192917580099, 0.00017874739277521466,
350, 2.1345601689054484e-06, 0.9998128419641229, 0.0001851476255793414,
351, 2.0288570077132735e-06, 0.9998055538931758, 0.0001925414052898119,
352, 2.0213351227872716e-06, 0.9997967057894882, 0.0002013970363527133,
353, 1.8934410732205961e-06, 0.9997952519423793, 0.00020297878140248838,
354, 2.203000619094981e-06, 0.9997978547212754, 0.0002000664519667157,
355, 2.3568685875994633e-06, 0.9997996035676309, 0.00019816374184127535,
356, 2.427461417923586e-06, 0.9998004495922851, 0.0001972471211926128,
357, 2.834686297549753e-06, 0.999799588058398, 0.00019770144905661963,
358, 3.7745008035238713e-06, 0.9997966491649495, 0.00019970050196707633,
359, 5.5028525522229316e-06, 0.9998001127536302, 0.00019450855001117853,
360, 3.7847038893326798e-06, 0.9998121206154577, 0.0001842188422893006,
361, 3.115442924031953e-06, 0.9998214852980054, 0.00017552342421602209,
362, 2.6035544197033163e-06, 0.9998296101645853, 0.00016791043671917445,
363, 2.5730603241657542e-06, 0.9998360348959581, 0.00016151619336574567,
364, 2.4473944286368038e-06, 0.9998416607782502, 0.0001560159893558066,
365, 2.328308501299719e-06, 0.9998465870850066, 0.00015120874887653222,
366, 2.1585759731232513e-06, 0.999850928457878, 0.00014703712166096432,
367, 2.170697686638172e-06, 0.9998541868496938, 0.00014376657889553178,
368, 2.3216449010414268e-06, 0.9998563097540987, 0.00014149273540788767,
369, 2.3779768135207868e-06, 0.9998580474411201, 0.0001396987232159686,
370, 2.366378695109186e-06, 0.9998593948162953, 0.00013836297315266544,
371, 2.215486361973622e-06, 0.9998602669940323, 0.00013764167508127862,
372, 2.322024305759074e-06, 0.9998600911441757, 0.00013771096105819029,
373, 2.2678888753996127e-06, 0.9998594702719196, 0.00013838595023376487,
374, 2.4082610314363796e-06, 0.9998577367436811, 0.00013997912865978588,
375, 2.382438342183858e-06, 0.9998555562480838, 0.00014218545525906143,
376, 2.224407084306056e-06, 0.9998528414312063, 0.00014505828534338043,
377, 2.1905078177888235e-06, 0.9998490050997111, 0.00014892853389863263,
378, 2.3567361974696918e-06, 0.9998440362087768, 0.00015373119358822135,
379, 2.4440540637968314e-06, 0.9998385040996113, 0.000159175984418551,
380, 2.4926429720174566e-06, 0.9998323046655155, 0.00016532682634753422,
